issn;journal_title;oa_model;apc;year
1043-951X;China Economic Review;Hybrid;2700;2020
0275-1062;Chinese Astronomy and Astrophysics;Hybrid;2200;2020
1674-6384;Chinese Herbal Medicines;Open Access;960;2020
1872-2040;Chinese Journal of Analytical Chemistry;Hybrid;3000;2020
1872-2067;Chinese Journal of Catalysis;Hybrid;3000;2020
1004-9541;Chinese Journal of Chemical Engineering;Hybrid;3000;2020
1875-5364;Chinese Journal of Natural Medicines;Hybrid;3000;2020
1001-9294;Chinese Medical Sciences Journal;Hybrid;3000;2020
2095-882X;Chronic Diseases and Translational Medicine;Open Access;1500;2020
0007-8506;CIRP Annals - Manufacturing Technology;Hybrid;3100;2020
1755-5817;CIRP Journal of Manufacturing Science and Technology;Hybrid;2400;2020
0009-739X;Cirugia Espanola;Hybrid;2300;2020
2173-5077;Cirugía Española (English Edition);Hybrid;3000;2020
0264-2751;Cities;Hybrid;1560;2020
2590-2520;City and Environment Interactions;Open Access;1050;2020
1877-9166;City, Culture and Society;Hybrid;2200;2020
2589-790X;CJC Open;Open Access;2100;2020
2212-0963;Climate Risk Management;Open Access;1390;2020
2405-8807;Climate Services;Open Access;1080;2020
0009-8981;Clinica Chimica Acta;Hybrid;3200;2020
0214-9168;Clinica e Investigacion en Arteriosclerosis;Hybrid;1500;2020
0210-573X;Clinica e Investigacion en Ginecologia y Obstetricia;Hybrid;1500;2020
2405-6308;Clinical and Translational Radiation Oncology;Open Access;1490;2020
0009-9120;Clinical Biochemistry;Hybrid;2400;2020
0268-0033;Clinical Biomechanics;Hybrid;2970;2020
1526-8209;Clinical Breast Cancer;Hybrid;2280;2020
1533-0028;Clinical Colorectal Cancer;Hybrid;2190;2020
2213-3984;Clinical Epidemiology and Global Health;Hybrid;3000;2020
1542-3565;Clinical Gastroenterology and Hepatology;Hybrid;3000;2020
1558-7673;Clinical Genitourinary Cancer;Hybrid;2160;2020
0899-7071;Clinical Imaging;Hybrid;2650;2020
1521-6616;Clinical Immunology;Hybrid;3610;2020
2590-1702;Clinical Infection in Practice;Open Access;560;2020
1525-7304;Clinical Lung Cancer;Hybrid;1900;2020
2152-2650;Clinical Lymphoma, Myeloma and Leukemia;Hybrid;2280;2020
1198-743X;Clinical Microbiology and Infection;Hybrid;3200;2020
0196-4399;Clinical Microbiology Newsletter;Hybrid;2500;2020
0303-8467;Clinical Neurology and Neurosurgery;Hybrid;2810;2020
1388-2457;Clinical Neurophysiology;Hybrid;2500;2020
2467-981X;Clinical Neurophysiology Practice;Open Access;1085;2020
0261-5614;Clinical Nutrition;Hybrid;2700;2020
2405-4577;Clinical Nutrition ESPEN;Hybrid;2500;2020
2352-9393;Clinical Nutrition Experimental;Open Access;1200;2020
0936-6555;Clinical Oncology;Hybrid;2875;2020
2590-1125;Clinical Parkinsonism & Related Disorders;Open Access;1450;2020
1522-8401;Clinical Pediatric Emergency Medicine;Hybrid;2500;2020
2212-8166;Clinical Plasma Medicine;Hybrid;2050;2020
0272-7358;Clinical Psychology Review;Hybrid;3360;2020
0009-9260;Clinical Radiology;Hybrid;2875;2020
1876-1399;Clinical Simulation in Nursing;Hybrid;1700;2020
2666-0547;Clinical Spectroscopy;Open Access;875;2020
0149-2918;Clinical Therapeutics;Hybrid;3450;2020
2590-1443;Clinics and Research in Hepatology and Gastroenterology: X;Open Access;1500;2020
0272-5231;Clinics in Chest Medicine;Hybrid;3000;2020
0738-081X;Clinics in Dermatology;Hybrid;2500;2020
0749-0690;Clinics in Geriatric Medicine;Hybrid;3000;2020
0272-2712;Clinics in Laboratory Medicine;Hybrid;2690;2020
1089-3261;Clinics in Liver Disease;Hybrid;3000;2020
0095-5108;Clinics in Perinatology;Hybrid;3340;2020
0094-1298;Clinics in Plastic Surgery;Hybrid;3000;2020
0891-8422;Clinics in Podiatric Medicine and Surgery;Hybrid;3000;2020
0278-5919;Clinics in Sports Medicine;Hybrid;3000;2020
0378-3839;Coastal Engineering;Hybrid;3310;2020
0010-0277;Cognition;Hybrid;2940;2020
1077-7229;Cognitive and Behavioral Practice;Hybrid;3000;2020
0885-2014;Cognitive Development;Hybrid;2050;2020
0010-0285;Cognitive Psychology;Hybrid;2100;2020
1389-0417;Cognitive Systems Research;Hybrid;2690;2020
0165-232X;Cold Regions Science and Technology;Hybrid;1840;2020
1322-7696;Collegian;Hybrid;1700;2020
2215-0382;Colloid and Interface Science Communications;Hybrid;2150;2020
0927-7757;Colloids and Surfaces A: Physicochemical and Engineering Aspects;Hybrid;2750;2020
0927-7765;Colloids and Surfaces B: Biointerfaces;Hybrid;2330;2020
0010-2180;Combustion and Flame;Hybrid;2450;2020
1007-5704;Communications in Nonlinear Science and Numerical Simulation;Hybrid;2330;2020
1744-117X;Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics;Hybrid;3000;2020
1095-6433;Comparative Biochemistry and Physiology, Part A;Hybrid;3000;2020
1096-4959;Comparative Biochemistry and Physiology, Part B;Hybrid;3000;2020
1532-0456;Comparative Biochemistry and Physiology, Part C;Hybrid;3000;2020
0147-9571;Comparative Immunology, Microbiology and Infectious Diseases;Hybrid;3090;2020
1744-3881;Complementary Therapies in Clinical Practice;Hybrid;2500;2020
0965-2299;Complementary Therapies in Medicine;Hybrid;2200;2020
0263-8223;Composite Structures;Hybrid;3140;2020
2452-2139;Composites Communications;Hybrid;1500;2020
1359-835X;Composites Part A;Hybrid;3430;2020
1359-8368;Composites Part B;Hybrid;3420;2020
2666-6820;Composites Part C: Open Access;Open Access;900;2020
0266-3538;Composites Science and Technology;Hybrid;3500;2020
0010-440X;Comprehensive Psychiatry;Open Access;1050;2020
2666-4976;Comprehensive Psychoneuroendocrinology;Open Access;875;2020
1631-0691;Comptes rendus - Biologies;Hybrid;1600;2020
1631-0748;Comptes rendus - Chimie;Hybrid;1400;2020
1631-0713;Comptes rendus - Geoscience;Hybrid;1300;2020
1631-073X;Comptes rendus - Mathématique;Hybrid;1100;2020
1631-0721;Comptes rendus - Mécanique;Hybrid;1300;2020
1631-0683;Comptes rendus - Palevol;Hybrid;1100;2020
1631-0705;Comptes rendus - Physique;Hybrid;1300;2020
2001-0370;Computational and Structural Biotechnology Journal;Open Access;2200;2020
2210-271X;Computational and Theoretical Chemistry;Hybrid;2850;2020
1476-9271;Computational Biology and Chemistry;Hybrid;2060;2020
2352-2143;Computational Condensed Matter;Hybrid;1580;2020
0925-7721;Computational Geometry: Theory and Applications;Hybrid;2140;2020
0927-0256;Computational Materials Science;Hybrid;2320;2020
0167-9473;Computational Statistics and Data Analysis;Hybrid;1550;2020
2468-1113;Computational Toxicology;Hybrid;2310;2020
0167-8396;Computer Aided Geometric Design;Hybrid;2470;2020
0140-3664;Computer Communications;Hybrid;1960;2020
1477-8424;Computer Languages, Systems & Structures;Hybrid;1500;2020
0267-3649;Computer Law & Security Review: The International Journal of Technology Law and Practice;Hybrid;2850;2020
0169-2607;Computer Methods and Programs in Biomedicine;Hybrid;2430;2020
0045-7825;Computer Methods in Applied Mechanics and Engineering;Hybrid;3950;2020
1389-1286;Computer Networks;Hybrid;2300;2020
0010-4655;Computer Physics Communications;Hybrid;2810;2020
1574-0137;Computer Science Review;Hybrid;2850;2020
0885-2308;Computer Speech & Language;Hybrid;2850;2020
0920-5489;Computer Standards & Interfaces;Hybrid;2250;2020
1077-3142;Computer Vision and Image Understanding;Hybrid;2300;2020
0010-4485;Computer-Aided Design;Hybrid;2700;2020
0895-6111;Computerized Medical Imaging and Graphics;Hybrid;2180;2020
0360-1315;Computers & Education;Hybrid;3150;2020
0360-8352;Computers & Industrial Engineering;Hybrid;2570;2020
0167-4048;Computers & Security;Hybrid;2920;2020
0098-1354;Computers and Chemical Engineering;Hybrid;3400;2020
8755-4615;Computers and Composition;Hybrid;2530;2020
2666-5573;Computers and Education Open;Open Access;1300;2020
0045-7906;Computers and Electrical Engineering;Hybrid;2750;2020
0168-1699;Computers and Electronics in Agriculture;Hybrid;3050;2020
0045-7930;Computers and Fluids;Hybrid;2890;2020
0098-3004;Computers and Geosciences;Hybrid;3200;2020
0266-352X;Computers and Geotechnics;Hybrid;2600;2020
0898-1221;Computers and Mathematics with Applications;Hybrid;1850;2020
0305-0548;Computers and Operations Research;Hybrid;2040;2020
0045-7949;Computers and Structures;Hybrid;3500;2020
0010-4825;Computers in Biology and Medicine;Hybrid;2090;2020
0747-5632;Computers in Human Behavior;Hybrid;2460;2020
2451-9588;Computers in Human Behavior Reports;Open Access;1500;2020
0166-3615;Computers in Industry;Hybrid;3220;2020
0198-9715;Computers, Environment and Urban Systems;Hybrid;3000;2020
1053-8100;Consciousness and Cognition;Hybrid;2740;2020
0950-0618;Construction and Building Materials;Hybrid;3040;2020
1367-0484;Contact Lens and Anterior Eye;Hybrid;3000;2020
1551-7144;Contemporary Clinical Trials;Hybrid;3150;2020
2451-8654;Contemporary Clinical Trials Communications;Open Access;1890;2020
0361-476X;Contemporary Educational Psychology;Hybrid;2100;2020
0278-4343;Continental Shelf Research;Hybrid;3250;2020
0010-7824;Contraception;Hybrid;3040;2020
2590-1516;Contraception: X;Open Access;3200;2020
0967-0661;Control Engineering Practice;Hybrid;2350;2020
0010-8545;Coordination Chemistry Reviews;Hybrid;4000;2020
0010-938X;Corrosion Science;Hybrid;3450;2020
0010-9452;Cortex;Hybrid;3150;2020
0195-6671;Cretaceous Research;Hybrid;3050;2020
0749-0704;Critical Care Clinics;Hybrid;3000;2020
0899-5885;Critical Care Nursing Clinics of North America;Hybrid;2670;2020
1045-2354;Critical Perspectives on Accounting;Hybrid;1760;2020
1040-8428;Critical Reviews in Oncology / Hematology;Hybrid;2920;2020
0261-2194;Crop Protection;Hybrid;3240;2020
0011-2240;Cryobiology;Hybrid;2600;2020
0011-2275;Cryogenics;Hybrid;2540;2020
1567-1739;Current Applied Physics;Hybrid;2200;2020
0960-9822;Current Biology;Hybrid;5200;2020
2352-0817;Current Medicine Research and Practice;Hybrid;3000;2020
2352-1546;Current Opinion in Behavioral Sciences;Hybrid;3400;2020
0958-1669;Current Opinion in Biotechnology;Hybrid;4400;2020
0955-0674;Current Opinion in Cell Biology;Hybrid;4400;2020
1367-5931;Current Opinion in Chemical Biology;Hybrid;4520;2020
2211-3398;Current Opinion in Chemical Engineering;Hybrid;3550;2020
1359-0294;Current Opinion in Colloid & Interface Science;Hybrid;3900;2020
1877-3435;Current Opinion in Environmental Sustainability;Hybrid;3610;2020
2214-7993;Current Opinion in Food Science;Hybrid;3300;2020
0959-437X;Current Opinion in Genetics & Development;Hybrid;4350;2020
0952-7915;Current Opinion in Immunology;Hybrid;3900;2020
2214-5745;Current Opinion in Insect Science;Hybrid;3420;2020
1369-5274;Current Opinion in Microbiology;Hybrid;4000;2020
0959-4388;Current Opinion in Neurobiology;Hybrid;4220;2020
1471-4892;Current Opinion in Pharmacology;Hybrid;3500;2020
1369-5266;Current Opinion in Plant Biology;Hybrid;4300;2020
2352-250X;Current Opinion in Psychology;Hybrid;2180;2020
1359-0286;Current Opinion in Solid State & Materials Science;Hybrid;3120;2020
0959-440X;Current Opinion in Structural Biology;Hybrid;4400;2020
2452-3100;Current Opinion in Systems Biology;Hybrid;3560;2020
1879-6257;Current Opinion in Virology;Hybrid;3560;2020
2214-6628;Current Plant Biology;Open Access;1900;2020
0147-0272;Current Problems in Cancer;Hybrid;3000;2020
2666-6219;Current Problems in Cancer: Case Reports;Open Access;325;2020
0146-2806;Current Problems in Cardiology;Hybrid;2870;2020
0363-0188;Current Problems in Diagnostic Radiology;Hybrid;2500;2020
1538-5442;Current Problems in Pediatric and Adolescent Health Care;Hybrid;2450;2020
0011-3840;Current Problems in Surgery;Hybrid;2700;2020
2666-5182;Current Research in Behavioral Sciences;Open Access;1250;2020
2590-2628;Current Research in Biotechnology;Open Access;1250;2020
2590-2636;Current Research in Cell Biology;Open Access;1250;2020
2665-9271;Current Research in Food Science;Open Access;2500;2020
2590-2555;Current Research in Immunology;Open Access;1250;2020
2666-5158;Current Research in Insect Science;Open Access;800;2020
2666-5174;Current Research in Microbial Sciences;Open Access;1250;2020
2665-945X;Current Research in Neurobiology;Open Access;1250;2020
2590-2571;Current Research in Pharmacology and Drug Discovery;Open Access;2500;2020
2665-9441;Current Research in Physiology;Open Access;2500;2020
2665-928X;Current Research in Structural Biology;Open Access;1250;2020
2452-3186;Current Research in Translational Medicine;Hybrid;2480;2020
2666-478X;Current Research in Virological Science;Open Access;1250;2020
0011-393X;Current Therapeutic Research;Open Access;1500;2020
1877-1297;Currents in Pharmacy Teaching and Learning;Hybrid;2330;2020
1043-4666;Cytokine;Hybrid;3060;2020
1359-6101;Cytokine and Growth Factor Reviews;Hybrid;3300;2020
2590-1532;Cytokine: X;Open Access;3400;2020
1465-3249;Cytotherapy;Hybrid;3300;2020
0169-023X;Data & Knowledge Engineering;Hybrid;3100;2020
2352-3409;Data in Brief;Open Access;500;2020
0167-9236;Decision Support Systems;Hybrid;1300;2020
0967-0637;Deep-Sea Research Part I;Hybrid;3000;2020
0967-0645;Deep-Sea Research Part II;Hybrid;3400;2020
2666-4593;Dementia Science - Cognition and Behavior;Open Access;850;2020
1125-7865;Dendrochronologia;Hybrid;1700;2020
0011-8486;Dental Abstracts;Hybrid;3000;2020
0011-8532;Dental Clinics of North America;Hybrid;2430;2020
0109-5641;Dental Materials;Hybrid;3000;2020
0733-8635;Dermatologic Clinics;Hybrid;3400;2020
0011-9164;Desalination;Hybrid;3250;2020
0142-694X;Design Studies;Hybrid;2850;2020
2352-7285;Development Engineering;Open Access;1800;2020
0145-305X;Developmental and Comparative Immunology;Hybrid;3060;2020
0012-1606;Developmental Biology;Hybrid;2900;2020
1534-5807;Developmental Cell;Hybrid;5200;2020
1878-9293;Developmental Cognitive Neuroscience;Open Access;2500;2020
0273-2297;Developmental Review;Hybrid;3000;2020
2666-1659;Developments in the Built Environment;Open Access;2000;2020
1871-4021;Diabetes & Metabolic Syndrome: Clinical Research & Reviews;Hybrid;3000;2020
2590-1540;Diabetes & Metabolism: X;Open Access;2600;2020
0168-8227;Diabetes Research and Clinical Practice;Hybrid;3400;2020
2211-5684;Diagnostic and Interventional Imaging;Hybrid;1000;2020
1756-2317;Diagnostic Histopathology;Hybrid;2800;2020
0732-8893;Diagnostic Microbiology & Infectious Disease;Hybrid;2660;2020
0925-9635;Diamond & Related Materials;Hybrid;2500;2020
0926-2245;Differential Geometry and its Applications;Hybrid;1650;2020
0301-4681;Differentiation;Hybrid;3000;2020
1590-8658;Digestive and Liver Disease;Hybrid;3000;2020
2212-0548;Digital Applications in Archaeology and Cultural Heritage;Hybrid;2450;2020
1051-2004;Digital Signal Processing;Hybrid;1880;2020
1936-6574;Disability and Health Journal;Hybrid;1600;2020
2211-6958;Discourse, Context & Media;Hybrid;2350;2020
0166-218X;Discrete Applied Mathematics;Hybrid;1850;2020
0012-365X;Discrete Mathematics;Hybrid;1850;2020
1572-5286;Discrete Optimization;Hybrid;1650;2020
0011-5029;Disease-a-Month;Hybrid;2000;2020
0141-9382;Displays;Hybrid;2230;2020
1568-7864;DNA Repair;Hybrid;3330;2020
0739-7240;Domestic Animal Endocrinology;Hybrid;3210;2020
1624-5687;Douleurs Evaluation - Diagnostic - Traitement;Hybrid;3000;2020
1629-6583;Droit Déontologie & Soin;Hybrid;1500;2020
0376-8716;Drug and Alcohol Dependence;Hybrid;3350;2020
1359-6446;Drug Discovery Today;Hybrid;4680;2020
1740-6757;Drug Discovery Today: Disease Models;Hybrid;2570;2020
1740-6749;Drug Discovery Today: Technologies;Hybrid;3750;2020
1347-4367;Drug Metabolism and Pharmacokinetics;Hybrid;3000;2020
1368-7646;Drug Resistance Updates;Hybrid;3400;2020
0143-7208;Dyes and Pigments;Hybrid;2620;2020
0377-0265;Dynamics of Atmospheres and Oceans;Hybrid;2080;2020
0885-2006;Early Childhood Research Quarterly;Hybrid;2150;2020
0378-3782;Early Human Development;Hybrid;2700;2020
0012-821X;Earth and Planetary Science Letters;Hybrid;3490;2020
2589-8116;Earth System Governance;Open Access;1300;2020
0012-8252;Earth-Science Reviews;Hybrid;3750;2020
1471-0153;Eating Behaviors;Hybrid;2000;2020
2352-3964;EBioMedicine;Open Access;3500;2020
2589-5370;EClinicalMedicine;Open Access;3500;2020
1642-3593;Ecohydrology & Hydrobiology;Hybrid;3000;2020
1476-945X;Ecological Complexity;Hybrid;2240;2020
0921-8009;Ecological Economics;Hybrid;3580;2020
2590-2903;Ecological Engineering: X;Open Access;2600;2020
2405-9854;Ecological Genetics and Genomics;Hybrid;2750;2020
1470-160X;Ecological Indicators;Hybrid;3090;2020
1574-9541;Ecological Informatics;Hybrid;2210;2020
0304-3800;Ecological Modelling;Hybrid;3000;2020
0313-5926;Economic Analysis and Policy;Hybrid;1800;2020
0264-9993;Economic Modelling;Hybrid;1800;2020
0939-3625;Economic Systems;Hybrid;1100;2020
1570-677X;Economics and Human Biology;Hybrid;2590;2020
0165-1765;Economics Letters;Hybrid;1800;2020
0272-7757;Economics of Education Review;Hybrid;1950;2020
2212-0122;Economics of Transportation;Hybrid;1940;2020
2212-0416;Ecosystem Services;Hybrid;3300;2020
0147-6513;Ecotoxicology and Environmental Safety;Hybrid;3260;2020
1749-7728;Education for Chemical Engineers;Hybrid;3000;2020
1747-938X;Educational Research Review;Hybrid;2050;2020
2666-688X;EJVES Vascular Forum;Open Access;500;2020
0261-3794;Electoral Studies;Hybrid;1950;2020
0378-7796;Electric Power Systems Research;Hybrid;2600;2020
1388-2481;Electrochemistry Communications;Open Access;1450;2020
0013-4686;Electrochimica Acta;Hybrid;3230;2020
1567-4223;Electronic Commerce Research and Applications;Hybrid;2250;2020
0717-3458;Electronic Journal of Biotechnology;Open Access;1000;2020
0733-8627;Emergency Medicine Clinics of North America;Hybrid;2500;2020
2405-6650;Emerging Contaminants;Open Access;1500;2020
1566-0141;Emerging Markets Review;Hybrid;1650;2020
1755-4586;Emotion, Space and Society;Hybrid;2000;2020
0160-9327;Endeavour;Hybrid;1650;2020
2666-3961;Endocrine and Metabolic Science;Open Access;1250;2020
0889-8529;Endocrinology and Metabolism Clinics of North America;Hybrid;3000;2020
2530-0164;Endocrinología, Diabetes y Nutrición;Hybrid;1500;2020
2530-0180;Endocrinología, Diabetes y Nutrición (English ed.);Hybrid;3000;2020
0360-5442;Energy;Hybrid;3200;2020
0378-7788;Energy & Buildings;Hybrid;3290;2020
2666-5468;Energy and AI;Open Access;1500;2020
0196-8904;Energy Conversion and Management;Hybrid;3400;2020
2590-1745;Energy Conversion and Management: X;Open Access;3100;2020
0140-9883;Energy Economics;Hybrid;2260;2020
0973-0826;Energy for Sustainable Development;Hybrid;2750;2020
0301-4215;Energy Policy;Hybrid;3150;2020
2352-4847;Energy Reports;Open Access;1900;2020
