issn;journal_title;oa_mode;apc;year;;;
1540-7144;Journal of Marketing for Higher Education;Hybrid;2950;2017;;;
1472-1376;Journal of Marketing Management;Hybrid;2950;2017;;;
1944-7175;Journal of Marketing Theory and Practice;Hybrid;2950;2017;;;
1745-9745;Journal of Mathematics and Music;Hybrid;2950;2017;;;
1751-3480;Journal of Mathematics and the Arts;Hybrid;2950;2017;;;
1534-8415;Journal of Media and Religion;Hybrid;2950;2017;;;
2376-2977;Journal of Media Business Studies;Hybrid;2950;2017;;;
1532-7736;Journal of Media Economics;Hybrid;2950;2017;;;
2373-700X;Journal of Media Ethics;Hybrid;2950;2017;;;
1757-7640;Journal of Media Law;Hybrid;2950;2017;;;
2040-0926;Journal of Media Practice;Hybrid;2950;2017;;;
1464-522X;Journal of Medical Engineering & Technology;Hybrid;2950;2017;;;
1873-1279;Journal of Medieval History;Hybrid;2950;2017;;;
1754-6567;Journal of Medieval Iberian Studies;Hybrid;2950;2017;;;
1360-0567;Journal of Mental Health;Hybrid;2950;2017;;;
1931-5872;Journal of Mental Health Research in Intellectual Disabilities;Hybrid;2950;2017;;;
1464-5246;Journal of Microencapsulation;Hybrid;2950;2017;;;
0832-7823;Journal of Microwave Power and Electromagnetic Energy;Hybrid;2950;2017;;;
1502-7589;Journal of Military Ethics;Hybrid;2950;2017;;;
1753-5662;Journal of Modern Chinese History;Hybrid;2950;2017;;;
1469-9583;Journal of Modern Italian Studies;Hybrid;2950;2017;;;
1472-5894;Journal of Modern Jewish Studies;Hybrid;2950;2017;;;
1362-3044;Journal of Modern Optics;Hybrid;2950;2017;;;
1465-3877;Journal of Moral Education;Hybrid;2950;2017;;;
1940-1027;Journal of Motor Behavior;Hybrid;2950;2017;;;
1747-6615;Journal of Multicultural Discourses;Hybrid;2950;2017;;;
1747-7557;Journal of Multilingual and Multicultural Development;Hybrid;2950;2017;;;
2051-6169;Journal of Museum Education;Hybrid;2950;2017;;;
1547-7304;Journal of Musicological Research;Hybrid;2950;2017;;;
1469-9591;Journal of Muslim Minority Affairs;Hybrid;2950;2017;;;
1544-046X;Journal of Natural Fibers;Hybrid;2950;2017;;;
1464-5262;Journal of Natural History;Hybrid;2950;2017;;;
1563-5260;Journal of Neurogenetics;Hybrid;2950;2017;;;
1744-5027;Journal of New Music Research;Hybrid;2950;2017;;;
1776-0852;Journal of Nonlinear Mathematical Physics;Hybrid;750;2017;;;
1029-0311;Journal of Nonparametric Statistics;Hybrid;2950;2017;;;
1540-6997;Journal of Nonprofit & Public Sector Marketing;Hybrid;2950;2017;;;
1881-1248;Journal of Nuclear Science and Technology;Hybrid;2950;2017;;;
2155-1200;Journal of Nutrition in Gerontology and Geriatrics;Hybrid;2950;2017;;;
1364-6893;Journal of Obstetrics and Gynaecology;Hybrid;2950;2017;;;
1545-9632;Journal of Occupational and Environmental Hygiene;Hybrid;2950;2017;;;
2158-1576;Journal of Occupational Science;Hybrid;2950;2017;;;
1941-1251;Journal of Occupational Therapy, Schools, & Early Intervention;Hybrid;2950;2017;;;
1540-8558;Journal of Offender Rehabilitation;Hybrid;2950;2017;;;
1755-8778;Journal of Operational Oceanography;Hybrid;2950;2017;;;
2000-2297;Journal of Oral Microbiology;Open Access;See Instructions for Authors;2017;;;
2160-6110;Journal of Organic Semiconductors;Open Access;See Instructions for Authors;2017;;;
2040-056X;Journal of Organisational Transformation & Social Change;Hybrid;2950;2017;;;
1540-8604;Journal of Organizational Behavior Management;Hybrid;2950;2017;;;
1532-7744;Journal of Organizational Computing and Electronic Commerce;Hybrid;2950;2017;;;
1465-3133;Journal of Orthodontics;Hybrid;2950;2017;;;
1536-0539;Journal of Pain & Palliative Care Pharmacotherapy;Hybrid;2950;2017;;;
2057-1682;Journal of Paper Conservation;Hybrid;2950;2017;;;
2161-4504;Journal of Pastoral Theology;Hybrid;2950;2017;;;
1740-021X;Journal of Peace Education;Hybrid;2950;2017;;;
2165-7440;Journal of Peacebuilding & Development;Hybrid;2950;2017;;;
1557-7813;Journal of Personal Selling & Sales Management;Hybrid;2950;2017;;;
1532-7752;Journal of Personality Assessment;Hybrid;2950;2017;;;
2168-3816;Journal of Physical Education, Recreation & Dance;Hybrid;2950;2017;;;
1742-9153;Journal of Plant Interactions;Open Access;See Instructions for Authors;2017;;;
1532-4087;Journal of Plant Nutrition;Hybrid;2950;2017;;;
2000-6764;Journal of Plastic Surgery and Hand Surgery;Hybrid;2950;2017;;;
1567-2344;Journal of Poetry Therapy;Hybrid;2950;2017;;;
2159-5364;Journal of Policing, Intelligence and Counter Terrorism;Hybrid;2950;2017;;;
1558-8750;Journal of Policy Practice;Hybrid;2950;2017;;;
1940-7971;Journal of Policy Research in Tourism, Leisure and Events;Hybrid;2950;2017;;;
1469-9613;Journal of Political Ideologies;Hybrid;2950;2017;;;
1537-7865;Journal of Political Marketing;Hybrid;2950;2017;;;
2158-3803;Journal of Political Power;Hybrid;2950;2017;;;
1551-2177;Journal of Political Science Education;Hybrid;2950;2017;;;
1930-6458;Journal of Popular Film and Television;Hybrid;2950;2017;;;
1557-7821;Journal of Post Keynesian Economics;Hybrid;2950;2017;;;
1744-9863;Journal of Postcolonial Writing;Hybrid;2950;2017;;;
1540-7608;Journal of Poverty;Hybrid;2950;2017;;;
1540-7330;Journal of Prevention & Intervention in the Community;Hybrid;2950;2017;;;
1757-8418;Journal of Private International Law;Hybrid;2950;2017;;;
1540-7616;Journal of Progressive Human Services;Hybrid;2950;2017;;;
1540-7594;Journal of Promotion Management;Hybrid;2950;2017;;;
1466-4453;Journal of Property Research;Hybrid;2950;2017;;;
2159-9777;Journal of Psychoactive Drugs;Hybrid;2950;2017;;;
0976-4224;Journal of Psychology;Hybrid;2950;2017;;;
1815-5626;Journal of Psychology in Africa;Hybrid;2950;2017;;;
1540-7586;Journal of Psychosocial Oncology;Hybrid;2950;2017;;;
1743-8942;Journal of Psychosomatic Obstetrics & Gynecology;Hybrid;2950;2017;;;
1554-8740;Journal of Public Child Welfare;Hybrid;2950;2017;;;
1532-754X;Journal of Public Relations Research;Hybrid;2950;2017;;;
1528-0098;Journal of Quality Assurance in Hospitality & Tourism;Hybrid;2950;2017;;;
1744-5035;Journal of Quantitative Linguistics;Hybrid;2950;2017;;;
1532-4281;Journal of Receptors and Signal Transduction;Hybrid;2950;2017;;;
1533-2675;Journal of Relationship Marketing;Hybrid;2950;2017;;;
1542-6440;Journal of Religion & Spirituality in Social Work: Social Thought;Hybrid;2950;2017;;;
1552-8049;Journal of Religion, Spirituality & Aging;Hybrid;2950;2017;;;
1528-6924;Journal of Religious & Theological Information;Hybrid;2950;2017;;;
2056-6107;Journal of Religious and Political Practice;Hybrid;2950;2017;;;
1469-672X;Journal of Reproductive and Infant Psychology;Hybrid;2950;2017;;;
2150-2641;Journal of Research in Childhood Education;Hybrid;2950;2017;;;
1934-4945;Journal of Research on Christian Education;Hybrid;2950;2017;;;
1934-5739;Journal of Research on Educational Effectiveness;Hybrid;2950;2017;;;
2329-9037;Journal of Responsible Innovation;Hybrid;2950;2017;;;
1466-4461;Journal of Risk Research;Hybrid;2950;2017;;;
1651-2340;Journal of Scandinavian Studies in Criminology and Crime Prevention;Hybrid;2950;2017;;;
1558-2167;Journal of School Choice;Hybrid;2950;2017;;;
1538-8239;Journal of School Violence;Hybrid;2950;2017;;;
1573-1847;Journal of Science Teacher Education;Hybrid;2950;2017;;;
1521-0715;Journal of Sex & Marital Therapy;Hybrid;2950;2017;;;
1742-6545;Journal of Sexual Aggression;Hybrid;2950;2017;;;
2169-2610;Journal of Small Business & Entrepreneurship;Hybrid;2950;2017;;;
1573-658X;Journal of Social Distress and the Homeless;Hybrid;2950;2017;;;
1942-0684;Journal of Social Entrepreneurship;Hybrid;2950;2017;;;
0971-8923;Journal of Social Sciences;Hybrid;2950;2017;;;
1540-7314;Journal of Social Service Research;Hybrid;2950;2017;;;
1469-9621;Journal of Social Welfare and Family Law;Hybrid;2950;2017;;;
2163-5811;Journal of Social Work Education;Hybrid;2950;2017;;;
1536-7118;Journal of Social Work in Disability & Rehabilitation;Hybrid;2950;2017;;;
1552-4264;Journal of Social Work in End-of-Life & Palliative Care;Hybrid;2950;2017;;;
1465-3885;Journal of Social Work Practice;Hybrid;2950;2017;;;
1533-2578;Journal of Social Work Practice in the Addictions;Hybrid;2950;2017;;;
0976-6634;Journal of Sociology and Social Anthropology;Hybrid;2950;2017;;;
1465-3893;Journal of Southern African Studies;Hybrid;2950;2017;;;
1469-9818;Journal of Spanish Cultural Studies;Hybrid;2950;2017;;;
2324-7800;Journal of Spanish Language Teaching;Hybrid;2950;2017;;;
1836-5655;Journal of Spatial Science;Hybrid;2950;2017;;;
1934-9645;Journal of Spirituality in Mental Health;Hybrid;2950;2017;;;
1029-5399;Journal of Sport & Tourism;Hybrid;2950;2017;;;
2152-0712;Journal of Sport Psychology in Action;Hybrid;2950;2017;;;
1466-447X;Journal of Sports Sciences;Hybrid;2950;2017;;;
1563-5163;Journal of Statistical Computation and Simulation;Hybrid;2950;2017;;;
1559-8616;Journal of Statistical Theory and Practice;Hybrid;2950;2017;;;
1069-1898;Journal of Statistics Education;Open Access;See Instructions for Authors;2017;;;
1466-4488;Journal of Strategic Marketing;Hybrid;2950;2017;;;
1743-937X;Journal of Strategic Studies;Hybrid;2950;2017;;;
2470-5322;Journal of Structural Integrity and Maintenance;Hybrid;2950;2017;;;
1949-6605;Journal of Student Affairs Research and Practice;Hybrid;2950;2017;;;
1475-9942;Journal of Substance Use;Hybrid;2950;2017;;;
1741-6000;Journal of Sulfur Chemistry;Hybrid;2950;2017;;;
2165-0381;Journal of Sustainable Cement-Based Materials;Hybrid;2950;2017;;;
2043-0809;Journal of Sustainable Finance & Investment;Hybrid;2950;2017;;;
1540-756X;Journal of Sustainable Forestry;Hybrid;2950;2017;;;
1747-7646;Journal of Sustainable Tourism;Hybrid;2950;2017;;;
1478-0941;Journal of Systematic Palaeontology;Hybrid;2950;2017;;;
1528-6991;Journal of Teaching in International Business;Hybrid;2950;2017;;;
1540-7349;Journal of Teaching in Social Work;Hybrid;2950;2017;;;
1531-3239;Journal of Teaching in Travel & Tourism;Hybrid;2950;2017;;;
1522-8991;Journal of Technology in Human Services;Hybrid;2950;2017;;;
2051-1795;Journal of Textile Design Research and Practice;Hybrid;2950;2017;;;
2167-4744;Journal of the African Literature Association;Hybrid;2950;2017;;;
2162-2906;Journal of the Air & Waste Management Association;Hybrid;2950;2017;;;
1541-1087;Journal of the American College of Nutrition;Hybrid;2950;2017;;;
1945-2330;Journal of the American Institute for Conservation;Hybrid;2950;2017;;;
1939-0130;Journal of the American Planning Association;Hybrid;2950;2017;;;
1537-274X;Journal of the American Statistical Association;Hybrid;2950;2017;;;
1469-9648;Journal of the Asia Pacific Economy;Hybrid;2950;2017;;;
1747-6704;Journal of the British Archaeological Association;Hybrid;2950;2017;;;
2332-0486;Journal of the British Society for Phenomenology;Hybrid;2950;2017;;;
2168-1031;Journal of the Chinese Advanced Materials Society;Hybrid;2950;2017;;;
2158-7299;Journal of the Chinese Institute of Engineers;Hybrid;2950;2017;;;
2224-7963;Journal of the European Pentecostal Theological Association;Hybrid;2950;2017;;;
1744-5213;Journal of the History of the Neurosciences;Hybrid;2950;2017;;;
1948-108X;Journal of the Indian Ocean Region;Hybrid;2950;2017;;;
1945-5232;Journal of the Institute of Conservation;Hybrid;2950;2017;;;
1758-2652;Journal of the International AIDS Society;Open Access;See Instructions for Authors;2017;;;
1532-7809;Journal of the Learning Sciences;Hybrid;2950;2017;;;
2070-626X;Journal of the Musical Arts in Africa;Hybrid;2950;2017;;;
1543-2939;Journal of the Philosophy of Sport;Hybrid;2950;2017;;;
1471-6933;Journal of the Royal Musical Association;Hybrid;2950;2017;;;
1175-8899;Journal of the Royal Society of New Zealand;Hybrid;2950;2017;;;
1521-074X;Journal of Thermal Stresses;Hybrid;2950;2017;;;
1747-7654;Journal of Tourism and Cultural Change;Hybrid;2950;2017;;;
1755-1838;Journal of Tourism History;Hybrid;2950;2017;;;
1087-2620;Journal of Toxicology and Environmental Health, Part A;Hybrid;2950;2017;;;
1521-6950;Journal of Toxicology and Environmental Health, Part B;Hybrid;2950;2017;;;
1754-1018;Journal of Transatlantic Studies;Hybrid;2950;2017;;;
1547-5786;Journal of Transnational Management;Hybrid;2950;2017;;;
1943-9970;Journal of Transportation Safety & Security;Hybrid;2950;2017;;;
1529-9740;Journal of Trauma & Dissociation;Hybrid;2950;2017;;;
1540-7306;Journal of Travel & Tourism Marketing;Hybrid;2950;2017;;;
2151-559X;Journal of Trust Research;Hybrid;2950;2017;;;
1468-5248;Journal of Turbulence;Hybrid;2950;2017;;;
1467-9906;Journal of Urban Affairs;Hybrid;2950;2017;;;
1469-9664;Journal of Urban Design;Hybrid;2950;2017;;;
1466-1853;Journal of Urban Technology;Hybrid;2950;2017;;;
1754-9183;Journal of Urbanism: International Research on Placemaking and Urban Sustainability;Hybrid;2950;2017;;;
1937-2809;Journal of Vertebrate Paleontology;Hybrid;2000;2017;;;
1750-0133;Journal of Victorian Culture;Hybrid;2950;2017;;;
1758-9185;Journal of Visual Art Practice;Hybrid;2950;2017;;;
1745-3062;Journal of Visual Communication in Medicine;Hybrid;2950;2017;;;
2379-6529;Journal of Visual Literacy;Hybrid;2950;2017;;;
1747-5090;Journal of Vocational Education & Training;Hybrid;2950;2017;;;
1752-6280;Journal of War & Culture Studies;Hybrid;2950;2017;;;
1932-2917;Journal of Web Librarianship;Hybrid;2950;2017;;;
2051-6231;Journal of Wetland Archaeology;Hybrid;2950;2017;;;
1469-9672;Journal of Wine Research;Hybrid;2950;2017;;;
1540-7322;Journal of Women & Aging;Hybrid;2950;2017;;;
1554-4788;Journal of Women, Politics & Policy;Hybrid;2950;2017;;;
1532-2319;Journal of Wood Chemistry and Technology;Hybrid;2950;2017;;;
1555-5259;Journal of Workplace Behavioral Health;Hybrid;2950;2017;;;
2169-8260;Journal of World Languages;Hybrid;2950;2017;;;
1469-9680;Journal of Youth Studies;Hybrid;2950;2017;;;
2053-1710;Journal on the Use of Force and International Law;Hybrid;2950;2017;;;
1751-2794;Journalism Practice;Hybrid;2950;2017;;;
1469-9699;Journalism Studies;Hybrid;2950;2017;;;
1757-8434;Judicial Review;Hybrid;2950;2017;;;
1934-2047;Jung Journal;Hybrid;2950;2017;;;
2040-3321;Jurisprudence;Hybrid;2950;2017;;;
1745-9109;Justice Quarterly;Hybrid;2950;2017;;;
2327-7556;Justice System Journal;Hybrid;2950;2017;;;
1757-8442;King's Law Journal;Hybrid;2950;2017;;;
2051-6177;KIVA;Hybrid;2950;2017;;;
1651-2294;Konsthistorisk tidskrift/Journal of Art History;Hybrid;2950;2017;;;
1177-083X;Kōtuitui: New Zealand Journal of Social Sciences Online;Open Access;See Instructions for Authors;2017;;;
1469-9702;Labor History;Hybrid;2950;2017;;;
2325-5676;Labour & Industry: a journal of the social and economic relations of work;Hybrid;2950;2017;;;
2151-5530;Lake and Reservoir Management;Hybrid;2950;2017;;;
2160-2506;Landscape History;Hybrid;2950;2017;;;
1469-9710;Landscape Research;Hybrid;2950;2017;;;
2040-8153;Landscapes;Hybrid;2950;2017;;;
1759-7544;Language & History;Hybrid;2950;2017;;;
1532-7817;Language Acquisition;Hybrid;2950;2017;;;
1747-7581;Language and Education;Hybrid;2950;2017;;;
1747-759X;Language and Intercultural Communication;Hybrid;2950;2017;;;
1543-4311;Language Assessment Quarterly;Hybrid;2950;2017;;;
1747-7565;Language Awareness;Hybrid;2950;2017;;;
1547-3341;Language Learning and Development;Hybrid;2950;2017;;;
1753-5395;Language Matters;Hybrid;2950;2017;;;
2327-3801;Language, Cognition and Neuroscience;Hybrid;2950;2017;;;
1747-7573;Language, Culture and Curriculum;Hybrid;2950;2017;;;
1464-0678;Laterality: Asymmetries of Body, Brain and Cognition;Hybrid;2950;2017;;;
1744-2230;Latin American and Caribbean Ethnic Studies;Hybrid;2950;2017;;;
1528-6932;Latin American Business Review;Hybrid;2950;2017;;;
1541-2601;Law & Literature;Hybrid;2950;2017;;;
1752-1459;Law and Financial Markets Review;Hybrid;2950;2017;;;
1752-1491;Law and Humanities;Hybrid;2950;2017;;;
1757-997X;Law, Innovation and Technology;Hybrid;2950;2017;;;
1744-5043;Leadership and Policy in Schools;Hybrid;2950;2017;;;
1743-9892;Learning, Media and Technology;Hybrid;2950;2017;;;
2373-5090;Learning: Research and Practice;Hybrid;2950;2017;;;
1757-8450;Legal Ethics;Hybrid;2950;2017;;;
1540-949X;Legal Reference Services Quarterly;Hybrid;2950;2017;;;
1521-0588;Leisure Sciences;Hybrid;2950;2017;;;
1466-4496;Leisure Studies;Hybrid;2950;2017;;;
2151-2221;Leisure/Loisir;Hybrid;2950;2017;;;
2373-7867;Letters in Biomathematics;Open Access;See Instructions for Authors;2017;;;
1029-2403;Leukemia & Lymphoma;Hybrid;2950;2017;;;
1550-2716;LEUKOS;Hybrid;1500;2017;;;
1756-3801;Levant;Hybrid;2950;2017;;;
1758-3497;Library & Information History;Hybrid;1200;2017;;;
1873-1821;Library Collections, Acquisitions, & Technical Services;Hybrid;2950;2017;;;
1819-6357;Libyan Journal of Medicine;Open Access;See Instructions for Authors;2017;;;
1751-2964;Life Writing;Hybrid;2950;2017;;;
1563-5139;Linear and Multilinear Algebra;Hybrid;2950;2017;;;
1366-5855;Liquid Crystals;Hybrid;2950;2017;;;
1464-5181;Liquid Crystals Today;Open Access;See Instructions for Authors;2017;;;
